﻿ID de l'entité;Code INSEE;Date de mise à jour;Type d'entité;Nom de l'entité;Editeur de la source;Commune;Adresse;Code Postal;Coordonnées;Email;URL;Notes;EPCI;Département;Région
spip-2A004-01;2A004;2020-09-09;Spip;service pénitentiaire d'insertion et de probation de la Corse-du-Sud;Ministère de la Justice;AJACCIO;Tour Armoise - rue du 1er bataillon de Choc - 20090 Ajaccio;20000;41.925605, 8.736979;;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
;2B281;;;Sisco;;;;;;;;;CC du Cap Corse;HAUTE-CORSE;CORSE
;2B332;;;Urtaca;;;;;;;;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
credit_municipal-2A004-01;2A004;2021-12-01;Credit municipal;Crédit municipal - Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio;7 boulevard du Roi Jérôme;20000;41.920649, 8.738411;commercial@credit-municipal-toulon.fr;https://www.credit-municipal-toulon.fr/2014/11/24/nouvelle-agence-a-ajaccio/;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
mairie-2A032-01;2A032;2021-03-08;Mairie;Mairie - Bastelicaccia;La Direction de l'information légale et administrative (Premier ministre);Bastelicaccia;Pela-Curacchia;20129;41.926486969, 8.82936191559;mairie.bastelicaccia@wanadoo.fr;http://www.mairiedebastelicaccia.com;;CC Celavu-Prunelli;CORSE-DU-SUD;CORSE
mairie-2A259-01;2A259;2021-03-08;Mairie;Mairie - Rezza;La Direction de l'information légale et administrative (Premier ministre);Rezza;Village;20121;42.1254692078, 8.94316005707;mairie.rezza@wanadoo.fr;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
mairie-2B049-01;2B049;2021-03-08;Mairie;Mairie - Calenzana;La Direction de l'information légale et administrative (Premier ministre);Calenzana;Place du Monument;20214;42.5087890625, 8.85548210144;mairie-calenzana@wanadoo.fr;;;CC de Calvi Balagne;HAUTE-CORSE;CORSE
mairie-2B214-01;2B214;2021-03-08;Mairie;Mairie - Piano;La Direction de l'information légale et administrative (Premier ministre);Piano;Place de la Mairie;20215;42.4486923218, 9.40319538116;mairie.piano@wanadoo.fr;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2B164;;;Monacia-d'Orezza;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2A357;;;Zérubia;;;;;;;;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
afpa-2A004-02;2A004;2021-09-09;Afpa;Agence nationale pour la formation professionnelle des adultes (Afpa) - Centre d'Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio;"[""1 boulevard Louis Campi"", ""Résidence la Palmeraie""]";20090;41.94504, 8.756273;;https://www.afpa.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
mairie-2A001-01;2A001;2021-03-08;Mairie;Mairie - Afa;La Direction de l'information légale et administrative (Premier ministre);Afa;Centre du Village;20167;41.985892, 8.801513;afa.mairie@wanadoo.fr;http://www.mairie-afa.com;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
credit_municipal-2B033-01;2B033;2018-08-21;Credit municipal;Crédit municipal - Bastia;La Direction de l'information légale et administrative (Premier ministre);Bastia;12 boulevard Paoli;20200;42.697082, 9.448958;http://www.cmt-banque.fr/nous-contacter/;https://www.cmt-banque.fr/;Fermeture à 16h le vendredi;CA de Bastia;HAUTE-CORSE;CORSE
gendarmerie-2B043-01;2B043;2019-01-22;Gendarmerie;Brigade de gendarmerie - Brando;La Direction de l'information légale et administrative (Premier ministre);Brando;Place de la Mairie Erbalunga;20222;42.77419991, 9.47503945;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC du Cap Corse;HAUTE-CORSE;CORSE
msap-2B346-01;2B346;2022-02-25;Msap;France Services - Vescovato (itinérant);La Direction de l'information légale et administrative (Premier ministre);Vescovato;"[""Castagniccia-Casinca"", ""Lieu dit Peatraolo""]";20215;42.50528, 9.4642;maisonfranceservices@castagnicciacasinca.fr;https://www.cohesion-territoires.gouv.fr/france-services;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2B013;;;Alzi;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2B236;;;Poggio-di-Nazza;;;;;;;;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
;2B093;;;Corbara;;;;;;;;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
;2B110;;;Favalello;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mission_locale-2A004-01;2A004;2019-06-17;Mission locale;Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio;3 montée-Saint-Jean;20090;41.930952, 8.739005;secretariat.mlajaccio@ml-corse.corsica;http://www.missions-locales-corse.org;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
permanence_juridique-2A004-02;2A004;2021-09-02;Permanence juridique;Point-justice - France services;Ministère de la Justice;PERI ANNEXE MAIRIE;mairie de peri lieu dit facciata rossa 20167 peri;20167;41.91585, 8.72529;;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
permanence_juridique-2A247-02;2A247;2021-09-02;Permanence juridique;Point-justice - Point d'accès au droit de la Maison des adolescents de l'Extrême Sud de Porto-Vecchio;Ministère de la Justice;PORTO VECCHIO;Centre commercial des 4 portes - Les 4 chemins;20137;41.590748, 9.277616;;;;CC du Sud Corse;CORSE-DU-SUD;CORSE
cnfpt-2A004-01;2A004;2021-06-07;Cnfpt;Centre national de la fonction publique territoriale (CNFPT) - Délégation régionale - Corse;La Direction de l'information légale et administrative (Premier ministre);Ajaccio;"[""Route du Salario"", ""57 avenue Verdun""]";20000;41.92029953, 8.72828960419;;http://www.cnfpt.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
dreal-2A004-01;2A004;2020-10-15;Dreal;Direction de la mer et du littoral de Corse;La Direction de l'information légale et administrative (Premier ministre);Ajaccio;"[""Centre administratif de Paglia Orba"", ""Lieudit Croix d'Alexandre, route d'Alata""]";20090;41.9206569, 8.7370809;dreal-corse@developpement-durable.gouv.fr;http://www.corse.developpement-durable.gouv.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
mairie-2A349-01;2A349;2021-03-08;Mairie;Mairie - Viggianello;La Direction de l'information légale et administrative (Premier ministre);Viggianello;Le Village;20110;41.681968689, 8.95098114014;mairiedeviggianello@orange.fr;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
mairie-2B072-01;2B072;2021-03-08;Mairie;Mairie - Casalta;La Direction de l'information légale et administrative (Premier ministre);Casalta;Village;20215;42.5176872, 9.0275783;mairie.casalta@orange.fr;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
sous_pref-2B050-01;2B050;2021-07-09;Sous pref;Sous-préfecture de Calvi;La Direction de l'information légale et administrative (Premier ministre);Calvi;Place Porteuse-d'Eau;20260;42.5653424, 8.7559089;sp-calvi@haute-corse.gouv.fr;http://www.haute-corse.gouv.fr;;CC de Calvi Balagne;HAUTE-CORSE;CORSE
;2B165;;;Moncale;;;;;;;;;CC de Calvi Balagne;HAUTE-CORSE;CORSE
;2B260;;;Riventosa;;;;;;;;;CC du Centre Corse;HAUTE-CORSE;CORSE
cij-2A348-01;2A348;2020-10-08;Cij;Point information jeunesse - Vico;La Direction de l'information légale et administrative (Premier ministre);Vico;Mairie;20160;42.166567, 8.797796;mairie.vico@orange.fr;http://www.mairie-vico.fr;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
mairie-2A133-01;2A133;2021-03-08;Mairie;Mairie - Guitera-les-Bains;La Direction de l'information légale et administrative (Premier ministre);Guitera-les-Bains;Le Village;20153;41.9139480591, 9.08630466461;mairie.guitera-les-bains@orange.fr;;Pendant la crise sanitaire accueil ouvert sur rendez-vous de préférence.;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
cci-2B134-01;2B134;2021-07-27;Cci;Chambre de commerce et d'industrie (CCI) 20 - Haute-Corse - Antenne de L'Ile Rousse;La Direction de l'information légale et administrative (Premier ministre);L'Ile Rousse;"[""Gare Maritime"", ""Port de commerce"", ""Route du Port""]";20220;42.641605, 8.936875;contact@ccihc.fr;http://www.ccihc.fr;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
chambre_metier-2B033-01;2B033;2022-03-10;Chambre metier;Chambre de métiers et de l'artisanat (CMA) - Haute-Corse;La Direction de l'information légale et administrative (Premier ministre);Bastia;"[""Résidence Rive-Gauche"", ""25 rue du Juge-Falcone""]";20200;42.706182, 9.441665;contact@cmahc.fr;http://www.cmahc.fr;;CA de Bastia;HAUTE-CORSE;CORSE
mairie-2B184-01;2B184;2020-03-10;Mairie;Mairie - Olcani;La Direction de l'information légale et administrative (Premier ministre);Olcani;Hameau de Ferragine;20217;42.8040313721, 9.37151908875;mairieolcani@orange.fr;;;CC du Cap Corse;HAUTE-CORSE;CORSE
mairie-2B260-01;2B260;2021-03-08;Mairie;Mairie - Riventosa;La Direction de l'information légale et administrative (Premier ministre);Riventosa;Rue Saint-Antoine;20250;42.251764, 9.182387;mairie.riventosa@wanadoo.fr;;;CC du Centre Corse;HAUTE-CORSE;CORSE
mairie-2B311-01;2B311;2021-03-08;Mairie;Mairie - Santa-Maria-Poggio;La Direction de l'information légale et administrative (Premier ministre);Santa-Maria-Poggio;Port de Taverne;20221;42.345954895, 9.49689006805;mairie.santamariapoghju@wanadoo.fr;http://www.santamariapoghju.fr;;CC de la Costa Verde;HAUTE-CORSE;CORSE
;2A253;;;Quasquara;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
;2B079;;;Castello-di-Rostino;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2B113;;;Ficaja;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2B301;;;San-Gavino-di-Tenda;;;;;;;;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
;2A004;;;Ajaccio;;;;;;;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
;2A203;;;Partinello;;;;;;;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
cij-2A004-01;2A004;2020-10-08;Cij;Centre régional information jeunesse (CRIJ) - Corse - Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio;71 cours Napoléon;20000;41.9265568, 8.7383608;crij-ajaccio@wanadoo.fr;http://www.crij-corse.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
mairie-2A271-01;2A271;2021-03-08;Mairie;Mairie - Sarrola-Carcopino;La Direction de l'information légale et administrative (Premier ministre);Sarrola-Carcopino;Lieu-dit A-Torra;20167;42.014318, 8.835788;accueilmairieannexe@mairie-sarrolacarcopino.fr;https://www.sarrola-carcopino.com;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
mairie-2A330-01;2A330;2021-03-08;Mairie;Mairie - Ucciani;La Direction de l'information légale et administrative (Premier ministre);Ucciani;Canavajola;20133;42.041238, 8.976596;mairie.ucciani@wanadoo.fr;;;CC Celavu-Prunelli;CORSE-DU-SUD;CORSE
;2B171;;;Muracciole;;;;;;;;;CC du Centre Corse;HAUTE-CORSE;CORSE
mairie-2B111-01;2B111;2020-03-10;Mairie;Mairie - Felce;La Direction de l'information légale et administrative (Premier ministre);Felce;Lieu-dit Poggiale;20234;42.3501014709, 9.41932010651;mairie.felce@orange.fr;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
mairie-2B172-01;2B172;2021-03-08;Mairie;Mairie - Murato;La Direction de l'information légale et administrative (Premier ministre);Murato;Peru;20239;42.576789856, 9.32660388947;mairiemurato@orange.fr;http://www.murato.fr;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
crib-2A004-01;2A004;2022-02-08;Crib;Centre de ressources et d'information des bénévoles (CRIB) - Comité régional olympique et sportif de Corse;La Direction de l'information légale et administrative (Premier ministre);Ajaccio;Avenue de Verdun;20000;41.9199556, 8.7266259;croscorse@orange.fr;http://www.croscorse.com;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
epci-2A004-01;2A004;2022-04-12;Epci;Communauté d'agglomération - Pays Ajaccien;La Direction de l'information légale et administrative (Premier ministre);Ajaccio;"[""Rue Antoine-Sollacaro"", ""CS 70206""]";20000;41.9299003, 8.73862239;capa@ca-ajaccien.fr;http://www.ca-ajaccien.fr;Accueil ouvert en juillet-août de 8h à 12h et de 12h45 à 16h30.;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
mairie-2A103-01;2A103;2021-03-08;Mairie;Mairie - Cuttoli-Corticchiato;La Direction de l'information légale et administrative (Premier ministre);Cuttoli-Corticchiato;Casarimaccio;20167;41.9882869, 8.9078291;communecuttoli@wanadoo.fr;http://www.cuttoli.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
mairie-2B238-01;2B238;2021-03-08;Mairie;Mairie - Poggio-di-Venaco;La Direction de l'information légale et administrative (Premier ministre);Poggio-di-Venaco;Place Saint-Roch;20250;42.257542, 9.18611099999998;poggiodivenaco@aol.com;;;CC du Centre Corse;HAUTE-CORSE;CORSE
mairie-2B315-01;2B315;2020-03-10;Mairie;Mairie - Santo-Pietro-di-Venaco;La Direction de l'information légale et administrative (Premier ministre);Santo-Pietro-di-Venaco;Mairie;20250;42.2459259033, 9.17321777344;santopietrodivenaco@gmail.com;;;CC du Centre Corse;HAUTE-CORSE;CORSE
tresorerie-2B087-01;2B087;2019-04-12;Tresorerie;Trésorerie de San-Nicolao;La Direction de l'information légale et administrative (Premier ministre);Cervione;Rimessa;20221;42.3310699, 9.490362;t02b021@dgfip.finances.gouv.fr;http://www.impots.gouv.fr;;CC de la Costa Verde;HAUTE-CORSE;CORSE
;2A132;;;Guargualé;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
cio-2B033-01;2B033;2021-01-22;Cio;Centre d’information et d’orientation (CIO) - Bastia;La Direction de l'information légale et administrative (Premier ministre);Bastia;Avenue Paul-Giaccobi-Montesoro;20600;42.7021369934, 9.4507484436;cio-bastia@ac-corse.fr;https://www.education.gouv.fr/annuaire/2b-haute-corse/bastia/cio/centre-d-information-et-d-orientation-de-bastia.html;;CA de Bastia;HAUTE-CORSE;CORSE
mairie-2B332-01;2B332;2021-03-08;Mairie;Mairie - Urtaca;La Direction de l'information légale et administrative (Premier ministre);Urtaca;Casa Cumuna;20218;42.594946, 9.164439;mairie-urtaca@wanadoo.fr;;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
ordre_avocats-2B033-01;2B033;2019-02-21;Ordre avocats;Ordre des avocats - Barreau de Bastia;La Direction de l'information légale et administrative (Premier ministre);Bastia Cedex;"[""Palais de Justice"", ""rue du Rond-Point de Moro Giafferi""]";20407;42.695764, 9.446584;ordredesavocats@wanadoo.fr;http://www.avocats-bastia.fr;;CA de Bastia;HAUTE-CORSE;CORSE
tresorerie-2B251-01;2B251;2021-04-12;Tresorerie;Trésorerie de Prunelli-Di-Fiumorbo;La Direction de l'information légale et administrative (Premier ministre);Prunelli-Di-Fiumorbo;Migliacciaro;20243;41.997829, 41.997829;t02b019@dgfip.finances.gouv.fr;http://www.impots.gouv.fr;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
permanence_juridique-2A004-05;2A004;2021-09-02;Permanence juridique;Point-justice - Point d'accès au droit anti-discriminations au tribunal judiciaire d'Ajaccio;Ministère de la Justice;AJACCIO CEDEX 1;Palais de Justice - Bd Masséria;20181;41.925679, 8.73697;;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
;2A066;;;Cargiaca;;;;;;;;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
;2B143;;;Linguizzetta;;;;;;;;;CC de l'Oriente;HAUTE-CORSE;CORSE
;2A119;;;Frasseto;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
;2A160;;;Moca-Croce;;;;;;;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
;2A024;;;Aullène;;;;;;;;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
caf-2A247-01;2A247;2021-09-20;Caf;Caisse d'allocations familiales (Caf) de Corse-du-Sud - accueil de Porto-Vecchio;La Direction de l'information légale et administrative (Premier ministre);;;;;http://www.caf.frallocataires/ma-caf-recherche;https://www.caf.fr;Accueil ouvert exclusivement sur rendez-vous, accueil téléphonique du lundi au vendredi de 14h à 16h30.;CC du Sud Corse;CORSE-DU-SUD;CORSE
paierie_departementale-2A004-02;2A004;2021-07-06;Paierie departementale;Paierie départementale - Corse-du-Sud - Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio;"[""Les jardins du centre A2"", ""rue du Docteur Del Pellegrino""]";20090;41.929287, 8.736529;t02a090@dgfip.finances.gouv.fr;http://www.impots.gouv.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
clic-2B096-01;2B096;2015-04-29;Clic;Point d'information local dédié aux personnes âgées - Corte;La Direction de l'information légale et administrative (Premier ministre);Corte;"[""Centre local d'information et de coordination du Centre Corse"", ""Quartier Porette""]";20250;42.304384, 9.161488;clic-centre-corse@cg2b.fr;http://www.clic-centre-corse.fr;;CC du Centre Corse;HAUTE-CORSE;CORSE
msap-2B047-01;2B047;2022-02-23;Msap;France Services - Calacuccia;La Direction de l'information légale et administrative (Premier ministre);Calacuccia;"[""Bureau de poste"", ""Piazza al Forno""]";20224;42.334973, 9.016408;calacuccia@france-services.gouv.fr;https://www.cohesion-territoires.gouv.fr/france-services;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2B293;;;Sant'Andréa-di-Cotone;;;;;;;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
te-2B033-01;2B033;2021-12-14;Te;Tribunal pour enfants de Bastia;Ministère de la Justice;BASTIA CEDEX;ROND POINT DE MORO GIAFFERI;20407;42.695637, 9.446524;;;;CA de Bastia;HAUTE-CORSE;CORSE
gendarmerie-2B219-01;2B219;2019-01-22;Gendarmerie;Brigade de gendarmerie - Piedicroce;La Direction de l'information légale et administrative (Premier ministre);Piedicroce;Chiusone;20229;42.37458925, 9.36739899;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
maia-2B033-01;2B033;2021-10-07;Maia;Mission d'accueil et d'information des associations (MAIA) - Haute-Corse;La Direction de l'information légale et administrative (Premier ministre);Bastia;"[""Préfecture de la Haute-Corse"", ""Rond point Maréchal Leclerc de Hautecloque""]";20200;42.70336332134104, 9.448498446628221;pref-associations@haute-corse.gouv.fr;http://www.haute-corse.gouv.fr/pour-les-associations-r338.html;;CA de Bastia;HAUTE-CORSE;CORSE
mairie-2B045-01;2B045;2021-03-08;Mairie;Mairie - Bustanico;La Direction de l'information légale et administrative (Premier ministre);Bustanico;Sottano;20212;42.3198013306, 9.30152988434;mairie-de-bustanico@wanadoo.fr;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2A117;;;Forciolo;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
;2B318;;;Taglio-Isolaccio;;;;;;;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
mairie-2B078-01;2B078;2021-03-08;Mairie;Mairie - Castellare-di-Mercurio;La Direction de l'information légale et administrative (Premier ministre);Castellare-di-Mercurio;Village;20212;42.310457, 9.246354;mairiedecastellare-di-mercurio@wanadoo.fr;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2B145-01;2B145;2021-03-08;Mairie;Mairie - Loreto-di-Casinca;La Direction de l'information légale et administrative (Premier ministre);Loreto-di-Casinca;Bâtiment communal;20215;42.4762420654, 9.4291639328;mairieloreto@wanadoo.fr;http://www.casinca.fr;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2B166-01;2B166;2021-03-08;Mairie;Mairie - Monte;La Direction de l'information légale et administrative (Premier ministre);Monte;54 place de l'Église;20290;42.5685573, 9.4783816;monte.mairie@orange.fr;http://www.commune-monte.fr;;CC de Marana-Golo;HAUTE-CORSE;CORSE
permanence_juridique-2A004-08;2A004;2021-09-02;Permanence juridique;Point-justice - Point d'accès au droit de l'hôpital psychiatrique d'Ajaccio;Ministère de la Justice;AJACCIO CEDEX 1;route St Antoine;20176;41.919906, 8.734198;;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
;2A115;;;Foce;;;;;;;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
;2A006;;;Alata;;;;;;;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
;2A269;;;Sari-Solenzara;;;;;;;;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
mairie-2B221-01;2B221;2020-03-10;Mairie;Mairie - Piedipartino;La Direction de l'information légale et administrative (Premier ministre);Piedipartino;Le Village;20229;42.3683509827, 9.3607378006;mairiepiedipartino@orange.fr;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2B124;;;Ghisoni;;;;;;;;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
;2B125;;;Giocatojo;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2A061-01;2A061;2021-03-08;Mairie;Mairie - Carbini;La Direction de l'information légale et administrative (Premier ministre);Carbini;Village;20170;41.679192, 9.1469419;contact.mairie.carbini@orange.fr;http://www.carbini.fr;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
mairie-2A070-01;2A070;2021-03-08;Mairie;Mairie - Casaglione;La Direction de l'information légale et administrative (Premier ministre);Casaglione;Le Village;20111;42.0680465698, 8.78842735291;casaglione@orange.fr;http://www.casaglione-piuccia.fr;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
